date,city,count_kia_hyundai,count_all,percent_kia_hyundai,month,year
2019-12-01,Denver,48,615,8,Dec,2019
2020-01-01,Denver,21,519,4,Jan,2020
2020-02-01,Denver,28,402,7,Feb,2020
2020-03-01,Denver,35,508,7,Mar,2020
2020-04-01,Denver,39,616,6,Apr,2020
2020-05-01,Denver,37,692,5,May,2020
2020-06-01,Denver,57,747,8,Jun,2020
2020-07-01,Denver,57,786,7,Jul,2020
2020-08-01,Denver,85,840,10,Aug,2020
2020-09-01,Denver,107,916,12,Sep,2020
2020-10-01,Denver,112,942,12,Oct,2020
2020-11-01,Denver,155,948,16,Nov,2020
2020-12-01,Denver,163,1014,16,Dec,2020
2021-01-01,Denver,209,1039,20,Jan,2021
2021-02-01,Denver,158,927,17,Feb,2021
2021-03-01,Denver,166,948,18,Mar,2021
2021-04-01,Denver,215,979,22,Apr,2021
2021-05-01,Denver,242,1068,23,May,2021
2021-06-01,Denver,202,1058,19,Jun,2021
2021-07-01,Denver,174,1063,16,Jul,2021
2021-08-01,Denver,214,1129,19,Aug,2021
2021-09-01,Denver,195,1045,19,Sep,2021
2021-10-01,Denver,159,961,17,Oct,2021
2021-11-01,Denver,231,1056,22,Nov,2021
2021-12-01,Denver,297,1129,26,Dec,2021
2022-01-01,Denver,327,1161,28,Jan,2022
2022-02-01,Denver,361,1221,30,Feb,2022
2022-03-01,Denver,427,1301,33,Mar,2022
2022-04-01,Denver,345,1118,31,Apr,2022
2022-05-01,Denver,356,1215,29,May,2022
2022-06-01,Denver,344,1110,31,Jun,2022
2022-07-01,Denver,464,1198,39,Jul,2022
2022-08-01,Denver,386,1176,33,Aug,2022
2022-09-01,Denver,427,1229,35,Sep,2022
2022-10-01,Denver,401,1243,32,Oct,2022
2022-11-01,Denver,339,1075,32,Nov,2022
2022-12-01,Denver,391,1070,37,Dec,2022
2023-01-01,Denver,424,1170,36,Jan,2023
2023-02-01,Denver,298,940,32,Feb,2023
2023-03-01,Denver,209,917,23,Mar,2023
2023-04-01,Denver,194,838,23,Apr,2023
2023-05-01,Denver,285,964,30,May,2023
2023-06-01,Denver,308,1116,28,Jun,2023
2023-07-01,Denver,233,1005,23,Jul,2023
2023-08-01,Denver,NA,NA,NA,Aug,2023
2019-12-01,El Paso,13,103,13,Dec,2019
2020-01-01,El Paso,9,95,9,Jan,2020
2020-02-01,El Paso,5,64,8,Feb,2020
2020-03-01,El Paso,6,75,8,Mar,2020
2020-04-01,El Paso,1,57,2,Apr,2020
2020-05-01,El Paso,1,62,2,May,2020
2020-06-01,El Paso,8,77,10,Jun,2020
2020-07-01,El Paso,5,62,8,Jul,2020
2020-08-01,El Paso,4,83,5,Aug,2020
2020-09-01,El Paso,2,73,3,Sep,2020
2020-10-01,El Paso,3,84,4,Oct,2020
2020-11-01,El Paso,2,72,3,Nov,2020
2020-12-01,El Paso,6,111,5,Dec,2020
2021-01-01,El Paso,5,111,5,Jan,2021
2021-02-01,El Paso,5,90,6,Feb,2021
2021-03-01,El Paso,9,81,11,Mar,2021
2021-04-01,El Paso,7,87,8,Apr,2021
2021-05-01,El Paso,5,66,8,May,2021
2021-06-01,El Paso,3,65,5,Jun,2021
2021-07-01,El Paso,5,102,5,Jul,2021
2021-08-01,El Paso,8,87,9,Aug,2021
2021-09-01,El Paso,8,89,9,Sep,2021
2021-10-01,El Paso,4,82,5,Oct,2021
2021-11-01,El Paso,5,86,6,Nov,2021
2021-12-01,El Paso,5,93,5,Dec,2021
2022-01-01,El Paso,8,94,9,Jan,2022
2022-02-01,El Paso,6,104,6,Feb,2022
2022-03-01,El Paso,5,133,4,Mar,2022
2022-04-01,El Paso,4,137,3,Apr,2022
2022-05-01,El Paso,9,142,6,May,2022
2022-06-01,El Paso,10,128,8,Jun,2022
2022-07-01,El Paso,17,125,14,Jul,2022
2022-08-01,El Paso,25,119,21,Aug,2022
2022-09-01,El Paso,8,137,6,Sep,2022
2022-10-01,El Paso,10,120,8,Oct,2022
2022-11-01,El Paso,13,128,10,Nov,2022
2022-12-01,El Paso,11,129,9,Dec,2022
2023-01-01,El Paso,6,150,4,Jan,2023
2023-02-01,El Paso,17,121,14,Feb,2023
2023-03-01,El Paso,15,168,9,Mar,2023
2023-04-01,El Paso,14,157,9,Apr,2023
2023-05-01,El Paso,17,183,9,May,2023
2023-06-01,El Paso,44,192,23,Jun,2023
2023-07-01,El Paso,33,144,23,Jul,2023
2023-08-01,El Paso,24,187,13,Aug,2023
2019-12-01,Portland,13,592,2,Dec,2019
2020-01-01,Portland,12,559,2,Jan,2020
2020-02-01,Portland,10,498,2,Feb,2020
2020-03-01,Portland,4,465,1,Mar,2020
2020-04-01,Portland,7,488,1,Apr,2020
2020-05-01,Portland,7,387,2,May,2020
2020-06-01,Portland,11,423,3,Jun,2020
2020-07-01,Portland,11,528,2,Jul,2020
2020-08-01,Portland,8,629,1,Aug,2020
2020-09-01,Portland,11,657,2,Sep,2020
2020-10-01,Portland,13,616,2,Oct,2020
2020-11-01,Portland,17,633,3,Nov,2020
2020-12-01,Portland,14,570,2,Dec,2020
2021-01-01,Portland,27,555,5,Jan,2021
2021-02-01,Portland,8,486,2,Feb,2021
2021-03-01,Portland,21,616,3,Mar,2021
2021-04-01,Portland,11,508,2,Apr,2021
2021-05-01,Portland,5,590,1,May,2021
2021-06-01,Portland,17,651,3,Jun,2021
2021-07-01,Portland,18,741,2,Jul,2021
2021-08-01,Portland,20,804,2,Aug,2021
2021-09-01,Portland,14,897,2,Sep,2021
2021-10-01,Portland,27,1037,3,Oct,2021
2021-11-01,Portland,27,1140,2,Nov,2021
2021-12-01,Portland,19,1041,2,Dec,2021
2022-01-01,Portland,39,1027,4,Jan,2022
2022-02-01,Portland,29,803,4,Feb,2022
2022-03-01,Portland,32,1040,3,Mar,2022
2022-04-01,Portland,32,892,4,Apr,2022
2022-05-01,Portland,31,849,4,May,2022
2022-06-01,Portland,43,829,5,Jun,2022
2022-07-01,Portland,84,862,10,Jul,2022
2022-08-01,Portland,183,939,19,Aug,2022
2022-09-01,Portland,124,861,14,Sep,2022
2022-10-01,Portland,172,931,18,Oct,2022
2022-11-01,Portland,245,966,25,Nov,2022
2022-12-01,Portland,301,895,34,Dec,2022
2023-01-01,Portland,367,983,37,Jan,2023
2023-02-01,Portland,280,802,35,Feb,2023
2023-03-01,Portland,227,747,30,Mar,2023
2023-04-01,Portland,166,675,25,Apr,2023
2023-05-01,Portland,148,647,23,May,2023
2023-06-01,Portland,171,607,28,Jun,2023
2023-07-01,Portland,156,605,26,Jul,2023
2023-08-01,Portland,NA,NA,NA,Aug,2023
2019-12-01,Atlanta,NA,NA,NA,Dec,2019
2020-01-01,Atlanta,NA,NA,NA,Jan,2020
2020-02-01,Atlanta,NA,NA,NA,Feb,2020
2020-03-01,Atlanta,NA,NA,NA,Mar,2020
2020-04-01,Atlanta,NA,NA,NA,Apr,2020
2020-05-01,Atlanta,NA,NA,NA,May,2020
2020-06-01,Atlanta,NA,NA,NA,Jun,2020
2020-07-01,Atlanta,NA,NA,NA,Jul,2020
2020-08-01,Atlanta,NA,NA,NA,Aug,2020
2020-09-01,Atlanta,NA,NA,NA,Sep,2020
2020-10-01,Atlanta,NA,NA,NA,Oct,2020
2020-11-01,Atlanta,NA,NA,NA,Nov,2020
2020-12-01,Atlanta,NA,NA,NA,Dec,2020
2021-01-01,Atlanta,30,364,8,Jan,2021
2021-02-01,Atlanta,16,281,6,Feb,2021
2021-03-01,Atlanta,24,220,11,Mar,2021
2021-04-01,Atlanta,17,206,8,Apr,2021
2021-05-01,Atlanta,19,278,7,May,2021
2021-06-01,Atlanta,14,199,7,Jun,2021
2021-07-01,Atlanta,16,259,6,Jul,2021
2021-08-01,Atlanta,23,256,9,Aug,2021
2021-09-01,Atlanta,18,271,7,Sep,2021
2021-10-01,Atlanta,16,234,7,Oct,2021
2021-11-01,Atlanta,12,252,5,Nov,2021
2021-12-01,Atlanta,23,231,10,Dec,2021
2022-01-01,Atlanta,26,256,10,Jan,2022
2022-02-01,Atlanta,16,218,7,Feb,2022
2022-03-01,Atlanta,12,223,5,Mar,2022
2022-04-01,Atlanta,14,201,7,Apr,2022
2022-05-01,Atlanta,13,224,6,May,2022
2022-06-01,Atlanta,46,305,15,Jun,2022
2022-07-01,Atlanta,68,339,20,Jul,2022
2022-08-01,Atlanta,57,249,23,Aug,2022
2022-09-01,Atlanta,60,246,24,Sep,2022
2022-10-01,Atlanta,133,314,42,Oct,2022
2022-11-01,Atlanta,146,366,40,Nov,2022
2022-12-01,Atlanta,156,370,42,Dec,2022
2023-01-01,Atlanta,134,301,45,Jan,2023
2023-02-01,Atlanta,160,331,48,Feb,2023
2023-03-01,Atlanta,206,391,53,Mar,2023
2023-04-01,Atlanta,212,384,55,Apr,2023
2023-05-01,Atlanta,308,482,64,May,2023
2023-06-01,Atlanta,293,502,58,Jun,2023
2023-07-01,Atlanta,278,525,53,Jul,2023
2023-08-01,Atlanta,265,531,50,Aug,2023
2019-12-01,Chicago,46,767,6,Dec,2019
2020-01-01,Chicago,36,669,5,Jan,2020
2020-02-01,Chicago,40,653,6,Feb,2020
2020-03-01,Chicago,38,628,6,Mar,2020
2020-04-01,Chicago,40,659,6,Apr,2020
2020-05-01,Chicago,70,829,8,May,2020
2020-06-01,Chicago,57,794,7,Jun,2020
2020-07-01,Chicago,60,959,6,Jul,2020
2020-08-01,Chicago,55,996,6,Aug,2020
2020-09-01,Chicago,39,921,4,Sep,2020
2020-10-01,Chicago,44,1000,4,Oct,2020
2020-11-01,Chicago,52,939,6,Nov,2020
2020-12-01,Chicago,61,912,7,Dec,2020
2021-01-01,Chicago,56,802,7,Jan,2021
2021-02-01,Chicago,40,630,6,Feb,2021
2021-03-01,Chicago,54,788,7,Mar,2021
2021-04-01,Chicago,50,713,7,Apr,2021
2021-05-01,Chicago,37,747,5,May,2021
2021-06-01,Chicago,47,834,6,Jun,2021
2021-07-01,Chicago,53,838,6,Jul,2021
2021-08-01,Chicago,55,910,6,Aug,2021
2021-09-01,Chicago,69,1016,7,Sep,2021
2021-10-01,Chicago,68,1163,6,Oct,2021
2021-11-01,Chicago,65,1065,6,Nov,2021
2021-12-01,Chicago,71,1096,6,Dec,2021
2022-01-01,Chicago,85,1107,8,Jan,2022
2022-02-01,Chicago,61,963,6,Feb,2022
2022-03-01,Chicago,65,1073,6,Mar,2022
2022-04-01,Chicago,65,1001,6,Apr,2022
2022-05-01,Chicago,45,1030,4,May,2022
2022-06-01,Chicago,127,1138,11,Jun,2022
2022-07-01,Chicago,443,1761,25,Jul,2022
2022-08-01,Chicago,660,2112,31,Aug,2022
2022-09-01,Chicago,882,2411,37,Sep,2022
2022-10-01,Chicago,1431,3182,45,Oct,2022
2022-11-01,Chicago,1418,2952,48,Nov,2022
2022-12-01,Chicago,1178,2720,43,Dec,2022
2023-01-01,Chicago,1229,2814,44,Jan,2023
2023-02-01,Chicago,877,2169,40,Feb,2023
2023-03-01,Chicago,867,2320,37,Mar,2023
2023-04-01,Chicago,810,2289,35,Apr,2023
2023-05-01,Chicago,810,2427,33,May,2023
2023-06-01,Chicago,816,2552,32,Jun,2023
2023-07-01,Chicago,802,2609,31,Jul,2023
2023-08-01,Chicago,680,2268,30,Aug,2023
2019-12-01,Virginia Beach,NA,NA,NA,Dec,2019
2020-01-01,Virginia Beach,NA,NA,NA,Jan,2020
2020-02-01,Virginia Beach,NA,NA,NA,Feb,2020
2020-03-01,Virginia Beach,NA,NA,NA,Mar,2020
2020-04-01,Virginia Beach,NA,NA,NA,Apr,2020
2020-05-01,Virginia Beach,NA,NA,NA,May,2020
2020-06-01,Virginia Beach,NA,NA,NA,Jun,2020
2020-07-01,Virginia Beach,NA,NA,NA,Jul,2020
2020-08-01,Virginia Beach,NA,NA,NA,Aug,2020
2020-09-01,Virginia Beach,NA,NA,NA,Sep,2020
2020-10-01,Virginia Beach,NA,NA,NA,Oct,2020
2020-11-01,Virginia Beach,NA,NA,NA,Nov,2020
2020-12-01,Virginia Beach,NA,NA,NA,Dec,2020
2021-01-01,Virginia Beach,2,NA,NA,Jan,2021
2021-02-01,Virginia Beach,2,NA,NA,Feb,2021
2021-03-01,Virginia Beach,5,NA,NA,Mar,2021
2021-04-01,Virginia Beach,5,NA,NA,Apr,2021
2021-05-01,Virginia Beach,3,NA,NA,May,2021
2021-06-01,Virginia Beach,8,NA,NA,Jun,2021
2021-07-01,Virginia Beach,10,NA,NA,Jul,2021
2021-08-01,Virginia Beach,6,NA,NA,Aug,2021
2021-09-01,Virginia Beach,3,NA,NA,Sep,2021
2021-10-01,Virginia Beach,1,NA,NA,Oct,2021
2021-11-01,Virginia Beach,10,NA,NA,Nov,2021
2021-12-01,Virginia Beach,10,NA,NA,Dec,2021
2022-01-01,Virginia Beach,5,NA,NA,Jan,2022
2022-02-01,Virginia Beach,10,NA,NA,Feb,2022
2022-03-01,Virginia Beach,6,NA,NA,Mar,2022
2022-04-01,Virginia Beach,5,NA,NA,Apr,2022
2022-05-01,Virginia Beach,7,NA,NA,May,2022
2022-06-01,Virginia Beach,3,NA,NA,Jun,2022
2022-07-01,Virginia Beach,11,NA,NA,Jul,2022
2022-08-01,Virginia Beach,17,NA,NA,Aug,2022
2022-09-01,Virginia Beach,5,NA,NA,Sep,2022
2022-10-01,Virginia Beach,9,NA,NA,Oct,2022
2022-11-01,Virginia Beach,7,NA,NA,Nov,2022
2022-12-01,Virginia Beach,16,NA,NA,Dec,2022
2023-01-01,Virginia Beach,12,NA,NA,Jan,2023
2023-02-01,Virginia Beach,15,NA,NA,Feb,2023
2023-03-01,Virginia Beach,17,NA,NA,Mar,2023
2023-04-01,Virginia Beach,9,NA,NA,Apr,2023
2023-05-01,Virginia Beach,12,NA,NA,May,2023
2023-06-01,Virginia Beach,14,NA,NA,Jun,2023
2023-07-01,Virginia Beach,26,NA,NA,Jul,2023
2023-08-01,Virginia Beach,17,NA,NA,Aug,2023
2019-12-01,Louisville,14,NA,NA,Dec,2019
2020-01-01,Louisville,18,301,6,Jan,2020
2020-02-01,Louisville,10,277,4,Feb,2020
2020-03-01,Louisville,14,296,5,Mar,2020
2020-04-01,Louisville,20,352,6,Apr,2020
2020-05-01,Louisville,11,324,3,May,2020
2020-06-01,Louisville,23,423,5,Jun,2020
2020-07-01,Louisville,20,515,4,Jul,2020
2020-08-01,Louisville,18,437,4,Aug,2020
2020-09-01,Louisville,17,375,5,Sep,2020
2020-10-01,Louisville,23,431,5,Oct,2020
2020-11-01,Louisville,11,410,3,Nov,2020
2020-12-01,Louisville,33,443,7,Dec,2020
2021-01-01,Louisville,35,459,8,Jan,2021
2021-02-01,Louisville,15,348,4,Feb,2021
2021-03-01,Louisville,19,335,6,Mar,2021
2021-04-01,Louisville,19,298,6,Apr,2021
2021-05-01,Louisville,20,399,5,May,2021
2021-06-01,Louisville,16,380,4,Jun,2021
2021-07-01,Louisville,22,358,6,Jul,2021
2021-08-01,Louisville,22,348,6,Aug,2021
2021-09-01,Louisville,17,327,5,Sep,2021
2021-10-01,Louisville,20,329,6,Oct,2021
2021-11-01,Louisville,24,377,6,Nov,2021
2021-12-01,Louisville,19,302,6,Dec,2021
2022-01-01,Louisville,19,374,5,Jan,2022
2022-02-01,Louisville,22,311,7,Feb,2022
2022-03-01,Louisville,20,359,6,Mar,2022
2022-04-01,Louisville,11,309,4,Apr,2022
2022-05-01,Louisville,16,352,5,May,2022
2022-06-01,Louisville,32,352,9,Jun,2022
2022-07-01,Louisville,76,419,18,Jul,2022
2022-08-01,Louisville,60,369,16,Aug,2022
2022-09-01,Louisville,57,361,16,Sep,2022
2022-10-01,Louisville,149,459,32,Oct,2022
2022-11-01,Louisville,122,401,30,Nov,2022
2022-12-01,Louisville,172,464,37,Dec,2022
2023-01-01,Louisville,260,570,46,Jan,2023
2023-02-01,Louisville,297,588,51,Feb,2023
2023-03-01,Louisville,227,493,46,Mar,2023
2023-04-01,Louisville,267,552,48,Apr,2023
2023-05-01,Louisville,236,541,44,May,2023
2023-06-01,Louisville,241,517,47,Jun,2023
2023-07-01,Louisville,335,627,53,Jul,2023
2023-08-01,Louisville,311,NA,NA,Aug,2023
2019-12-01,San Diego,25,430,6,Dec,2019
2020-01-01,San Diego,14,423,3,Jan,2020
2020-02-01,San Diego,16,411,4,Feb,2020
2020-03-01,San Diego,29,412,7,Mar,2020
2020-04-01,San Diego,14,388,4,Apr,2020
2020-05-01,San Diego,13,413,3,May,2020
2020-06-01,San Diego,35,456,8,Jun,2020
2020-07-01,San Diego,23,399,6,Jul,2020
2020-08-01,San Diego,16,376,4,Aug,2020
2020-09-01,San Diego,27,389,7,Sep,2020
2020-10-01,San Diego,31,446,7,Oct,2020
2020-11-01,San Diego,17,439,4,Nov,2020
2020-12-01,San Diego,26,493,5,Dec,2020
2021-01-01,San Diego,14,514,3,Jan,2021
2021-02-01,San Diego,16,483,3,Feb,2021
2021-03-01,San Diego,8,479,2,Mar,2021
2021-04-01,San Diego,20,506,4,Apr,2021
2021-05-01,San Diego,15,552,3,May,2021
2021-06-01,San Diego,16,501,3,Jun,2021
2021-07-01,San Diego,23,489,5,Jul,2021
2021-08-01,San Diego,30,477,6,Aug,2021
2021-09-01,San Diego,17,539,3,Sep,2021
2021-10-01,San Diego,36,665,5,Oct,2021
2021-11-01,San Diego,20,516,4,Nov,2021
2021-12-01,San Diego,17,497,3,Dec,2021
2022-01-01,San Diego,17,518,3,Jan,2022
2022-02-01,San Diego,23,474,5,Feb,2022
2022-03-01,San Diego,17,503,3,Mar,2022
2022-04-01,San Diego,23,514,4,Apr,2022
2022-05-01,San Diego,50,513,10,May,2022
2022-06-01,San Diego,48,533,9,Jun,2022
2022-07-01,San Diego,61,559,11,Jul,2022
2022-08-01,San Diego,51,494,10,Aug,2022
2022-09-01,San Diego,93,561,17,Sep,2022
2022-10-01,San Diego,76,628,12,Oct,2022
2022-11-01,San Diego,55,510,11,Nov,2022
2022-12-01,San Diego,49,543,9,Dec,2022
2023-01-01,San Diego,59,550,11,Jan,2023
2023-02-01,San Diego,78,483,16,Feb,2023
2023-03-01,San Diego,91,501,18,Mar,2023
2023-04-01,San Diego,92,508,18,Apr,2023
2023-05-01,San Diego,129,533,24,May,2023
2023-06-01,San Diego,110,537,20,Jun,2023
2023-07-01,San Diego,84,609,14,Jul,2023
2023-08-01,San Diego,103,742,14,Aug,2023
2019-12-01,Sacramento,2,NA,NA,Dec,2019
2020-01-01,Sacramento,9,192,5,Jan,2020
2020-02-01,Sacramento,4,157,3,Feb,2020
2020-03-01,Sacramento,4,197,2,Mar,2020
2020-04-01,Sacramento,3,200,2,Apr,2020
2020-05-01,Sacramento,5,233,2,May,2020
2020-06-01,Sacramento,4,241,2,Jun,2020
2020-07-01,Sacramento,3,232,1,Jul,2020
2020-08-01,Sacramento,5,193,3,Aug,2020
2020-09-01,Sacramento,4,183,2,Sep,2020
2020-10-01,Sacramento,4,208,2,Oct,2020
2020-11-01,Sacramento,10,212,5,Nov,2020
2020-12-01,Sacramento,2,260,1,Dec,2020
2021-01-01,Sacramento,5,304,2,Jan,2021
2021-02-01,Sacramento,4,234,2,Feb,2021
2021-03-01,Sacramento,5,241,2,Mar,2021
2021-04-01,Sacramento,7,230,3,Apr,2021
2021-05-01,Sacramento,6,230,3,May,2021
2021-06-01,Sacramento,4,281,1,Jun,2021
2021-07-01,Sacramento,3,230,1,Jul,2021
2021-08-01,Sacramento,2,257,1,Aug,2021
2021-09-01,Sacramento,6,251,2,Sep,2021
2021-10-01,Sacramento,4,309,1,Oct,2021
2021-11-01,Sacramento,7,281,2,Nov,2021
2021-12-01,Sacramento,9,300,3,Dec,2021
2022-01-01,Sacramento,4,300,1,Jan,2022
2022-02-01,Sacramento,8,286,3,Feb,2022
2022-03-01,Sacramento,15,287,5,Mar,2022
2022-04-01,Sacramento,4,298,1,Apr,2022
2022-05-01,Sacramento,6,311,2,May,2022
2022-06-01,Sacramento,10,280,4,Jun,2022
2022-07-01,Sacramento,18,310,6,Jul,2022
2022-08-01,Sacramento,11,284,4,Aug,2022
2022-09-01,Sacramento,29,303,10,Sep,2022
2022-10-01,Sacramento,71,285,25,Oct,2022
2022-11-01,Sacramento,24,268,9,Nov,2022
2022-12-01,Sacramento,40,291,14,Dec,2022
2023-01-01,Sacramento,49,325,15,Jan,2023
2023-02-01,Sacramento,56,232,24,Feb,2023
2023-03-01,Sacramento,85,285,30,Mar,2023
2023-04-01,Sacramento,57,291,20,Apr,2023
2023-05-01,Sacramento,78,317,25,May,2023
2023-06-01,Sacramento,68,327,21,Jun,2023
2023-07-01,Sacramento,116,377,31,Jul,2023
2023-08-01,Sacramento,144,341,42,Aug,2023
2019-12-01,Dallas,21,NA,NA,Dec,2019
2020-01-01,Dallas,26,1060,2,Jan,2020
2020-02-01,Dallas,23,874,3,Feb,2020
2020-03-01,Dallas,22,842,3,Mar,2020
2020-04-01,Dallas,19,772,2,Apr,2020
2020-05-01,Dallas,24,760,3,May,2020
2020-06-01,Dallas,25,928,3,Jun,2020
2020-07-01,Dallas,19,923,2,Jul,2020
2020-08-01,Dallas,28,934,3,Aug,2020
2020-09-01,Dallas,32,913,4,Sep,2020
2020-10-01,Dallas,20,940,2,Oct,2020
2020-11-01,Dallas,26,872,3,Nov,2020
2020-12-01,Dallas,28,920,3,Dec,2020
2021-01-01,Dallas,23,813,3,Jan,2021
2021-02-01,Dallas,33,767,4,Feb,2021
2021-03-01,Dallas,41,823,5,Mar,2021
2021-04-01,Dallas,22,835,3,Apr,2021
2021-05-01,Dallas,25,969,3,May,2021
2021-06-01,Dallas,24,1038,2,Jun,2021
2021-07-01,Dallas,47,1126,4,Jul,2021
2021-08-01,Dallas,33,1135,3,Aug,2021
2021-09-01,Dallas,35,1096,3,Sep,2021
2021-10-01,Dallas,61,1117,5,Oct,2021
2021-11-01,Dallas,33,1076,3,Nov,2021
2021-12-01,Dallas,21,1146,2,Dec,2021
2022-01-01,Dallas,31,1172,3,Jan,2022
2022-02-01,Dallas,31,885,4,Feb,2022
2022-03-01,Dallas,29,1127,3,Mar,2022
2022-04-01,Dallas,36,1051,3,Apr,2022
2022-05-01,Dallas,25,1192,2,May,2022
2022-06-01,Dallas,29,1077,3,Jun,2022
2022-07-01,Dallas,72,1230,6,Jul,2022
2022-08-01,Dallas,48,1167,4,Aug,2022
2022-09-01,Dallas,54,1108,5,Sep,2022
2022-10-01,Dallas,57,1160,5,Oct,2022
2022-11-01,Dallas,61,1075,6,Nov,2022
2022-12-01,Dallas,109,1177,9,Dec,2022
2023-01-01,Dallas,81,1207,7,Jan,2023
2023-02-01,Dallas,116,1037,11,Feb,2023
2023-03-01,Dallas,173,1258,14,Mar,2023
2023-04-01,Dallas,303,1561,19,Apr,2023
2023-05-01,Dallas,486,1902,26,May,2023
2023-06-01,Dallas,289,1605,18,Jun,2023
2023-07-01,Dallas,353,1874,19,Jul,2023
2023-08-01,Dallas,278,1691,16,Aug,2023
2019-12-01,Fort Worth,12,352,3,Dec,2019
2020-01-01,Fort Worth,13,340,4,Jan,2020
2020-02-01,Fort Worth,4,310,1,Feb,2020
2020-03-01,Fort Worth,15,292,5,Mar,2020
2020-04-01,Fort Worth,18,351,5,Apr,2020
2020-05-01,Fort Worth,12,350,3,May,2020
2020-06-01,Fort Worth,15,351,4,Jun,2020
2020-07-01,Fort Worth,17,374,5,Jul,2020
2020-08-01,Fort Worth,18,425,4,Aug,2020
2020-09-01,Fort Worth,9,313,3,Sep,2020
2020-10-01,Fort Worth,12,389,3,Oct,2020
2020-11-01,Fort Worth,10,379,3,Nov,2020
2020-12-01,Fort Worth,11,423,3,Dec,2020
2021-01-01,Fort Worth,11,332,3,Jan,2021
2021-02-01,Fort Worth,14,314,4,Feb,2021
2021-03-01,Fort Worth,11,337,3,Mar,2021
2021-04-01,Fort Worth,14,303,5,Apr,2021
2021-05-01,Fort Worth,27,366,7,May,2021
2021-06-01,Fort Worth,17,408,4,Jun,2021
2021-07-01,Fort Worth,11,425,3,Jul,2021
2021-08-01,Fort Worth,20,417,5,Aug,2021
2021-09-01,Fort Worth,14,363,4,Sep,2021
2021-10-01,Fort Worth,13,400,3,Oct,2021
2021-11-01,Fort Worth,23,375,6,Nov,2021
2021-12-01,Fort Worth,19,343,6,Dec,2021
2022-01-01,Fort Worth,16,395,4,Jan,2022
2022-02-01,Fort Worth,7,314,2,Feb,2022
2022-03-01,Fort Worth,6,370,2,Mar,2022
2022-04-01,Fort Worth,18,304,6,Apr,2022
2022-05-01,Fort Worth,10,334,3,May,2022
2022-06-01,Fort Worth,12,357,3,Jun,2022
2022-07-01,Fort Worth,23,358,6,Jul,2022
2022-08-01,Fort Worth,14,382,4,Aug,2022
2022-09-01,Fort Worth,17,295,6,Sep,2022
2022-10-01,Fort Worth,30,397,8,Oct,2022
2022-11-01,Fort Worth,30,370,8,Nov,2022
2022-12-01,Fort Worth,22,436,5,Dec,2022
2023-01-01,Fort Worth,18,383,5,Jan,2023
2023-02-01,Fort Worth,16,333,5,Feb,2023
2023-03-01,Fort Worth,21,350,6,Mar,2023
2023-04-01,Fort Worth,67,384,17,Apr,2023
2023-05-01,Fort Worth,70,471,15,May,2023
2023-06-01,Fort Worth,83,468,18,Jun,2023
2023-07-01,Fort Worth,123,538,23,Jul,2023
2023-08-01,Fort Worth,134,629,21,Aug,2023
2019-12-01,Bakersfield,9,360,3,Dec,2019
2020-01-01,Bakersfield,13,393,3,Jan,2020
2020-02-01,Bakersfield,12,323,4,Feb,2020
2020-03-01,Bakersfield,9,302,3,Mar,2020
2020-04-01,Bakersfield,6,323,2,Apr,2020
2020-05-01,Bakersfield,9,377,2,May,2020
2020-06-01,Bakersfield,7,356,2,Jun,2020
2020-07-01,Bakersfield,14,276,5,Jul,2020
2020-08-01,Bakersfield,5,320,2,Aug,2020
2020-09-01,Bakersfield,11,302,4,Sep,2020
2020-10-01,Bakersfield,5,335,1,Oct,2020
2020-11-01,Bakersfield,16,415,4,Nov,2020
2020-12-01,Bakersfield,11,474,2,Dec,2020
2021-01-01,Bakersfield,12,405,3,Jan,2021
2021-02-01,Bakersfield,8,369,2,Feb,2021
2021-03-01,Bakersfield,5,399,1,Mar,2021
2021-04-01,Bakersfield,9,316,3,Apr,2021
2021-05-01,Bakersfield,13,326,4,May,2021
2021-06-01,Bakersfield,11,332,3,Jun,2021
2021-07-01,Bakersfield,12,296,4,Jul,2021
2021-08-01,Bakersfield,10,300,3,Aug,2021
2021-09-01,Bakersfield,5,328,2,Sep,2021
2021-10-01,Bakersfield,14,336,4,Oct,2021
2021-11-01,Bakersfield,14,326,4,Nov,2021
2021-12-01,Bakersfield,10,360,3,Dec,2021
2022-01-01,Bakersfield,12,331,4,Jan,2022
2022-02-01,Bakersfield,10,273,4,Feb,2022
2022-03-01,Bakersfield,13,326,4,Mar,2022
2022-04-01,Bakersfield,10,304,3,Apr,2022
2022-05-01,Bakersfield,9,308,3,May,2022
2022-06-01,Bakersfield,5,322,2,Jun,2022
2022-07-01,Bakersfield,10,322,3,Jul,2022
2022-08-01,Bakersfield,9,261,3,Aug,2022
2022-09-01,Bakersfield,14,351,4,Sep,2022
2022-10-01,Bakersfield,25,410,6,Oct,2022
2022-11-01,Bakersfield,18,318,6,Nov,2022
2022-12-01,Bakersfield,53,327,16,Dec,2022
2023-01-01,Bakersfield,43,287,15,Jan,2023
2023-02-01,Bakersfield,39,249,16,Feb,2023
2023-03-01,Bakersfield,39,298,13,Mar,2023
2023-04-01,Bakersfield,43,300,14,Apr,2023
2023-05-01,Bakersfield,39,274,14,May,2023
2023-06-01,Bakersfield,68,362,19,Jun,2023
2023-07-01,Bakersfield,90,334,27,Jul,2023
2023-08-01,Bakersfield,86,342,25,Aug,2023
