date,city,count_kia_hyundai,count_all,percent_kia_hyundai,month,year,lat,long
2022-02-01,"Los Angeles, CA",320.0,1905.0,15.0,Feb,2022.0,34.0549,-118.2426
2022-03-01,"Los Angeles, CA",395.0,2127.0,18.0,Mar,2022.0,34.0549,-118.2426
2022-04-01,"Los Angeles, CA",441.0,2214.0,20.0,Apr,2022.0,34.0549,-118.2426
2022-05-01,"Los Angeles, CA",471.0,2227.0,23.0,May,2022.0,34.0549,-118.2426
2022-06-01,"Los Angeles, CA",396.0,2015.0,19.0,Jun,2022.0,34.0549,-118.2426
2022-07-01,"Los Angeles, CA",488.0,2116.0,22.0,Jul,2022.0,34.0549,-118.2426
2022-08-01,"Los Angeles, CA",491.0,2172.0,24.0,Aug,2022.0,34.0549,-118.2426
2022-09-01,"Los Angeles, CA",428.0,2054.0,21.0,Sep,2022.0,34.0549,-118.2426
2022-10-01,"Los Angeles, CA",420.0,2053.0,22.0,Oct,2022.0,34.0549,-118.2426
2022-11-01,"Los Angeles, CA",386.0,1877.0,21.0,Nov,2022.0,34.0549,-118.2426
2022-12-01,"Los Angeles, CA",408.0,1866.0,21.0,Dec,2022.0,34.0549,-118.2426
2023-01-01,"Los Angeles, CA",419.0,1941.0,24.0,Jan,2023.0,34.0549,-118.2426
2023-02-01,"Los Angeles, CA",465.0,1775.0,23.0,Feb,2023.0,34.0549,-118.2426
2023-03-01,"Los Angeles, CA",489.0,1994.0,27.0,Mar,2023.0,34.0549,-118.2426
2023-04-01,"Los Angeles, CA",474.0,1791.0,25.0,Apr,2023.0,34.0549,-118.2426
2023-05-01,"Los Angeles, CA",496.0,1890.0,26.0,May,2023.0,34.0549,-118.2426
2023-06-01,"Los Angeles, CA",538.0,1890.0,25.0,Jun,2023.0,34.0549,-118.2426
2023-07-01,"Los Angeles, CA",719.0,2150.0,33.0,Jul,2023.0,34.0549,-118.2426
2023-08-01,"Los Angeles, CA",713.0,2153.0,33.0,Aug,2023.0,34.0549,-118.2426
2019-12-01,"Glendale, AZ",9.0,134.0,7.0,Dec,2019.0,33.5387,-112.186
2020-01-01,"Glendale, AZ",10.0,120.0,8.0,Jan,2020.0,33.5387,-112.186
2020-02-01,"Glendale, AZ",3.0,128.0,2.0,Feb,2020.0,33.5387,-112.186
2020-03-01,"Glendale, AZ",13.0,115.0,11.0,Mar,2020.0,33.5387,-112.186
2020-04-01,"Glendale, AZ",6.0,104.0,6.0,Apr,2020.0,33.5387,-112.186
2020-05-01,"Glendale, AZ",4.0,103.0,4.0,May,2020.0,33.5387,-112.186
2020-06-01,"Glendale, AZ",11.0,101.0,11.0,Jun,2020.0,33.5387,-112.186
2020-07-01,"Glendale, AZ",6.0,65.0,9.0,Jul,2020.0,33.5387,-112.186
2020-08-01,"Glendale, AZ",6.0,86.0,7.0,Aug,2020.0,33.5387,-112.186
2020-09-01,"Glendale, AZ",5.0,93.0,5.0,Sep,2020.0,33.5387,-112.186
2020-10-01,"Glendale, AZ",4.0,100.0,4.0,Oct,2020.0,33.5387,-112.186
2020-11-01,"Glendale, AZ",8.0,134.0,6.0,Nov,2020.0,33.5387,-112.186
2020-12-01,"Glendale, AZ",9.0,125.0,7.0,Dec,2020.0,33.5387,-112.186
2021-01-01,"Glendale, AZ",6.0,148.0,4.0,Jan,2021.0,33.5387,-112.186
2021-02-01,"Glendale, AZ",6.0,110.0,5.0,Feb,2021.0,33.5387,-112.186
2021-03-01,"Glendale, AZ",5.0,132.0,4.0,Mar,2021.0,33.5387,-112.186
2021-04-01,"Glendale, AZ",7.0,107.0,7.0,Apr,2021.0,33.5387,-112.186
2021-05-01,"Glendale, AZ",9.0,128.0,7.0,May,2021.0,33.5387,-112.186
2021-06-01,"Glendale, AZ",4.0,133.0,3.0,Jun,2021.0,33.5387,-112.186
2021-07-01,"Glendale, AZ",9.0,133.0,7.0,Jul,2021.0,33.5387,-112.186
2021-08-01,"Glendale, AZ",6.0,137.0,4.0,Aug,2021.0,33.5387,-112.186
2021-09-01,"Glendale, AZ",7.0,135.0,5.0,Sep,2021.0,33.5387,-112.186
2021-10-01,"Glendale, AZ",8.0,170.0,5.0,Oct,2021.0,33.5387,-112.186
2021-11-01,"Glendale, AZ",8.0,119.0,7.0,Nov,2021.0,33.5387,-112.186
2021-12-01,"Glendale, AZ",10.0,157.0,6.0,Dec,2021.0,33.5387,-112.186
2022-01-01,"Glendale, AZ",13.0,149.0,9.0,Jan,2022.0,33.5387,-112.186
2022-02-01,"Glendale, AZ",13.0,138.0,9.0,Feb,2022.0,33.5387,-112.186
2022-03-01,"Glendale, AZ",5.0,131.0,4.0,Mar,2022.0,33.5387,-112.186
2022-04-01,"Glendale, AZ",10.0,151.0,7.0,Apr,2022.0,33.5387,-112.186
2022-05-01,"Glendale, AZ",9.0,132.0,7.0,May,2022.0,33.5387,-112.186
2022-06-01,"Glendale, AZ",11.0,137.0,8.0,Jun,2022.0,33.5387,-112.186
2022-07-01,"Glendale, AZ",7.0,112.0,6.0,Jul,2022.0,33.5387,-112.186
2022-08-01,"Glendale, AZ",5.0,104.0,5.0,Aug,2022.0,33.5387,-112.186
2022-09-01,"Glendale, AZ",10.0,69.0,14.0,Sep,2022.0,33.5387,-112.186
2022-10-01,"Glendale, AZ",16.0,83.0,19.0,Oct,2022.0,33.5387,-112.186
2022-11-01,"Glendale, AZ",26.0,85.0,31.0,Nov,2022.0,33.5387,-112.186
2022-12-01,"Glendale, AZ",28.0,89.0,31.0,Dec,2022.0,33.5387,-112.186
2023-01-01,"Glendale, AZ",42.0,95.0,44.0,Jan,2023.0,33.5387,-112.186
2023-02-01,"Glendale, AZ",37.0,89.0,42.0,Feb,2023.0,33.5387,-112.186
2023-03-01,"Glendale, AZ",29.0,90.0,32.0,Mar,2023.0,33.5387,-112.186
2023-04-01,"Glendale, AZ",16.0,75.0,21.0,Apr,2023.0,33.5387,-112.186
2023-05-01,"Glendale, AZ",42.0,103.0,41.0,May,2023.0,33.5387,-112.186
2023-06-01,"Glendale, AZ",69.0,136.0,51.0,Jun,2023.0,33.5387,-112.186
2023-07-01,"Glendale, AZ",44.0,99.0,44.0,Jul,2023.0,33.5387,-112.186
2023-08-01,"Glendale, AZ",63.0,126.0,50.0,Aug,2023.0,33.5387,-112.186
2019-12-01,"Orlando, FL",14.0,109.0,13.0,Dec,2019.0,28.5384,-81.3789
2020-01-01,"Orlando, FL",8.0,104.0,8.0,Jan,2020.0,28.5384,-81.3789
2020-02-01,"Orlando, FL",5.0,91.0,5.0,Feb,2020.0,28.5384,-81.3789
2020-03-01,"Orlando, FL",14.0,126.0,11.0,Mar,2020.0,28.5384,-81.3789
2020-04-01,"Orlando, FL",7.0,113.0,6.0,Apr,2020.0,28.5384,-81.3789
2020-05-01,"Orlando, FL",6.0,103.0,6.0,May,2020.0,28.5384,-81.3789
2020-06-01,"Orlando, FL",2.0,110.0,2.0,Jun,2020.0,28.5384,-81.3789
2020-07-01,"Orlando, FL",12.0,114.0,11.0,Jul,2020.0,28.5384,-81.3789
2020-08-01,"Orlando, FL",2.0,101.0,2.0,Aug,2020.0,28.5384,-81.3789
2020-09-01,"Orlando, FL",6.0,88.0,7.0,Sep,2020.0,28.5384,-81.3789
2020-10-01,"Orlando, FL",3.0,96.0,3.0,Oct,2020.0,28.5384,-81.3789
2020-11-01,"Orlando, FL",6.0,103.0,6.0,Nov,2020.0,28.5384,-81.3789
2020-12-01,"Orlando, FL",4.0,68.0,6.0,Dec,2020.0,28.5384,-81.3789
2021-01-01,"Orlando, FL",12.0,90.0,13.0,Jan,2021.0,28.5384,-81.3789
2021-02-01,"Orlando, FL",6.0,79.0,8.0,Feb,2021.0,28.5384,-81.3789
2021-03-01,"Orlando, FL",9.0,85.0,11.0,Mar,2021.0,28.5384,-81.3789
2021-04-01,"Orlando, FL",6.0,70.0,9.0,Apr,2021.0,28.5384,-81.3789
2021-05-01,"Orlando, FL",5.0,112.0,4.0,May,2021.0,28.5384,-81.3789
2021-06-01,"Orlando, FL",9.0,93.0,10.0,Jun,2021.0,28.5384,-81.3789
2021-07-01,"Orlando, FL",2.0,81.0,2.0,Jul,2021.0,28.5384,-81.3789
2021-08-01,"Orlando, FL",7.0,113.0,6.0,Aug,2021.0,28.5384,-81.3789
2021-09-01,"Orlando, FL",8.0,97.0,8.0,Sep,2021.0,28.5384,-81.3789
2021-10-01,"Orlando, FL",5.0,107.0,5.0,Oct,2021.0,28.5384,-81.3789
2021-11-01,"Orlando, FL",3.0,86.0,3.0,Nov,2021.0,28.5384,-81.3789
2021-12-01,"Orlando, FL",5.0,88.0,6.0,Dec,2021.0,28.5384,-81.3789
2022-01-01,"Orlando, FL",4.0,91.0,4.0,Jan,2022.0,28.5384,-81.3789
2022-02-01,"Orlando, FL",11.0,81.0,14.0,Feb,2022.0,28.5384,-81.3789
2022-03-01,"Orlando, FL",5.0,100.0,5.0,Mar,2022.0,28.5384,-81.3789
2022-04-01,"Orlando, FL",12.0,83.0,14.0,Apr,2022.0,28.5384,-81.3789
2022-05-01,"Orlando, FL",16.0,97.0,16.0,May,2022.0,28.5384,-81.3789
2022-06-01,"Orlando, FL",7.0,99.0,7.0,Jun,2022.0,28.5384,-81.3789
2022-07-01,"Orlando, FL",13.0,99.0,13.0,Jul,2022.0,28.5384,-81.3789
2022-08-01,"Orlando, FL",10.0,104.0,10.0,Aug,2022.0,28.5384,-81.3789
2022-09-01,"Orlando, FL",26.0,126.0,21.0,Sep,2022.0,28.5384,-81.3789
2022-10-01,"Orlando, FL",18.0,92.0,20.0,Oct,2022.0,28.5384,-81.3789
2022-11-01,"Orlando, FL",16.0,113.0,14.0,Nov,2022.0,28.5384,-81.3789
2022-12-01,"Orlando, FL",10.0,100.0,10.0,Dec,2022.0,28.5384,-81.3789
2023-01-01,"Orlando, FL",16.0,101.0,16.0,Jan,2023.0,28.5384,-81.3789
2023-02-01,"Orlando, FL",8.0,78.0,10.0,Feb,2023.0,28.5384,-81.3789
2023-03-01,"Orlando, FL",20.0,99.0,20.0,Mar,2023.0,28.5384,-81.3789
2023-04-01,"Orlando, FL",31.0,99.0,31.0,Apr,2023.0,28.5384,-81.3789
2023-05-01,"Orlando, FL",20.0,88.0,23.0,May,2023.0,28.5384,-81.3789
2023-06-01,"Orlando, FL",1.0,69.0,1.0,Jun,2023.0,28.5384,-81.3789
2023-07-01,"Orlando, FL",1.0,66.0,2.0,Jul,2023.0,28.5384,-81.3789
2023-08-01,"Orlando, FL",1.0,73.0,1.0,Aug,2023.0,28.5384,-81.3789
2019-12-01,"Eugene, OR",1.0,94.0,1.0,Dec,2019.0,44.0521,-123.0868
2020-01-01,"Eugene, OR",2.0,63.0,3.0,Jan,2020.0,44.0521,-123.0868
2020-02-01,"Eugene, OR",2.0,62.0,3.0,Feb,2020.0,44.0521,-123.0868
2020-03-01,"Eugene, OR",2.0,63.0,3.0,Mar,2020.0,44.0521,-123.0868
2020-04-01,"Eugene, OR",0.0,69.0,0.0,Apr,2020.0,44.0521,-123.0868
2020-05-01,"Eugene, OR",0.0,54.0,0.0,May,2020.0,44.0521,-123.0868
2020-06-01,"Eugene, OR",1.0,78.0,1.0,Jun,2020.0,44.0521,-123.0868
2020-07-01,"Eugene, OR",1.0,60.0,2.0,Jul,2020.0,44.0521,-123.0868
2020-08-01,"Eugene, OR",2.0,63.0,3.0,Aug,2020.0,44.0521,-123.0868
2020-09-01,"Eugene, OR",2.0,71.0,3.0,Sep,2020.0,44.0521,-123.0868
2020-10-01,"Eugene, OR",1.0,68.0,1.0,Oct,2020.0,44.0521,-123.0868
2020-11-01,"Eugene, OR",1.0,65.0,2.0,Nov,2020.0,44.0521,-123.0868
2020-12-01,"Eugene, OR",2.0,60.0,3.0,Dec,2020.0,44.0521,-123.0868
2021-01-01,"Eugene, OR",0.0,56.0,0.0,Jan,2021.0,44.0521,-123.0868
2021-02-01,"Eugene, OR",2.0,59.0,3.0,Feb,2021.0,44.0521,-123.0868
2021-03-01,"Eugene, OR",0.0,68.0,0.0,Mar,2021.0,44.0521,-123.0868
2021-04-01,"Eugene, OR",1.0,55.0,2.0,Apr,2021.0,44.0521,-123.0868
2021-05-01,"Eugene, OR",0.0,76.0,0.0,May,2021.0,44.0521,-123.0868
2021-06-01,"Eugene, OR",1.0,64.0,2.0,Jun,2021.0,44.0521,-123.0868
2021-07-01,"Eugene, OR",1.0,72.0,1.0,Jul,2021.0,44.0521,-123.0868
2021-08-01,"Eugene, OR",2.0,79.0,3.0,Aug,2021.0,44.0521,-123.0868
2021-09-01,"Eugene, OR",2.0,97.0,2.0,Sep,2021.0,44.0521,-123.0868
2021-10-01,"Eugene, OR",5.0,78.0,6.0,Oct,2021.0,44.0521,-123.0868
2021-11-01,"Eugene, OR",0.0,65.0,0.0,Nov,2021.0,44.0521,-123.0868
2021-12-01,"Eugene, OR",0.0,64.0,0.0,Dec,2021.0,44.0521,-123.0868
2022-01-01,"Eugene, OR",3.0,97.0,3.0,Jan,2022.0,44.0521,-123.0868
2022-02-01,"Eugene, OR",0.0,71.0,0.0,Feb,2022.0,44.0521,-123.0868
2022-03-01,"Eugene, OR",1.0,96.0,1.0,Mar,2022.0,44.0521,-123.0868
2022-04-01,"Eugene, OR",0.0,81.0,0.0,Apr,2022.0,44.0521,-123.0868
2022-05-01,"Eugene, OR",0.0,53.0,0.0,May,2022.0,44.0521,-123.0868
2022-06-01,"Eugene, OR",0.0,50.0,0.0,Jun,2022.0,44.0521,-123.0868
2022-07-01,"Eugene, OR",2.0,67.0,3.0,Jul,2022.0,44.0521,-123.0868
2022-08-01,"Eugene, OR",0.0,70.0,0.0,Aug,2022.0,44.0521,-123.0868
2022-09-01,"Eugene, OR",0.0,57.0,0.0,Sep,2022.0,44.0521,-123.0868
2022-10-01,"Eugene, OR",2.0,49.0,4.0,Oct,2022.0,44.0521,-123.0868
2022-11-01,"Eugene, OR",2.0,65.0,3.0,Nov,2022.0,44.0521,-123.0868
2022-12-01,"Eugene, OR",2.0,55.0,4.0,Dec,2022.0,44.0521,-123.0868
2023-01-01,"Eugene, OR",4.0,62.0,6.0,Jan,2023.0,44.0521,-123.0868
2023-02-01,"Eugene, OR",3.0,53.0,6.0,Feb,2023.0,44.0521,-123.0868
2023-03-01,"Eugene, OR",2.0,60.0,3.0,Mar,2023.0,44.0521,-123.0868
2023-04-01,"Eugene, OR",2.0,59.0,3.0,Apr,2023.0,44.0521,-123.0868
2023-05-01,"Eugene, OR",3.0,53.0,6.0,May,2023.0,44.0521,-123.0868
2023-06-01,"Eugene, OR",6.0,55.0,11.0,Jun,2023.0,44.0521,-123.0868
2023-07-01,"Eugene, OR",4.0,75.0,5.0,Jul,2023.0,44.0521,-123.0868
2023-08-01,"Eugene, OR",2.0,58.0,3.0,Aug,2023.0,44.0521,-123.0868
2019-12-01,"Rochester, NY",3.0,64.0,5.0,Dec,2019.0,43.1566,-77.6088
2020-01-01,"Rochester, NY",8.0,81.0,10.0,Jan,2020.0,43.1566,-77.6088
2020-02-01,"Rochester, NY",4.0,53.0,8.0,Feb,2020.0,43.1566,-77.6088
2020-03-01,"Rochester, NY",4.0,64.0,6.0,Mar,2020.0,43.1566,-77.6088
2020-04-01,"Rochester, NY",7.0,58.0,12.0,Apr,2020.0,43.1566,-77.6088
2020-05-01,"Rochester, NY",8.0,57.0,14.0,May,2020.0,43.1566,-77.6088
2020-06-01,"Rochester, NY",11.0,84.0,13.0,Jun,2020.0,43.1566,-77.6088
2020-07-01,"Rochester, NY",11.0,104.0,11.0,Jul,2020.0,43.1566,-77.6088
2020-08-01,"Rochester, NY",8.0,93.0,9.0,Aug,2020.0,43.1566,-77.6088
2020-09-01,"Rochester, NY",8.0,78.0,10.0,Sep,2020.0,43.1566,-77.6088
2020-10-01,"Rochester, NY",5.0,83.0,6.0,Oct,2020.0,43.1566,-77.6088
2020-11-01,"Rochester, NY",14.0,106.0,13.0,Nov,2020.0,43.1566,-77.6088
2020-12-01,"Rochester, NY",11.0,126.0,9.0,Dec,2020.0,43.1566,-77.6088
2021-01-01,"Rochester, NY",8.0,88.0,9.0,Jan,2021.0,43.1566,-77.6088
2021-02-01,"Rochester, NY",12.0,93.0,13.0,Feb,2021.0,43.1566,-77.6088
2021-03-01,"Rochester, NY",12.0,85.0,14.0,Mar,2021.0,43.1566,-77.6088
2021-04-01,"Rochester, NY",13.0,90.0,14.0,Apr,2021.0,43.1566,-77.6088
2021-05-01,"Rochester, NY",8.0,87.0,9.0,May,2021.0,43.1566,-77.6088
2021-06-01,"Rochester, NY",8.0,74.0,11.0,Jun,2021.0,43.1566,-77.6088
2021-07-01,"Rochester, NY",10.0,105.0,10.0,Jul,2021.0,43.1566,-77.6088
2021-08-01,"Rochester, NY",13.0,84.0,15.0,Aug,2021.0,43.1566,-77.6088
2021-09-01,"Rochester, NY",4.0,90.0,4.0,Sep,2021.0,43.1566,-77.6088
2021-10-01,"Rochester, NY",9.0,98.0,9.0,Oct,2021.0,43.1566,-77.6088
2021-11-01,"Rochester, NY",8.0,120.0,7.0,Nov,2021.0,43.1566,-77.6088
2021-12-01,"Rochester, NY",10.0,127.0,8.0,Dec,2021.0,43.1566,-77.6088
2022-01-01,"Rochester, NY",8.0,105.0,8.0,Jan,2022.0,43.1566,-77.6088
2022-02-01,"Rochester, NY",6.0,96.0,6.0,Feb,2022.0,43.1566,-77.6088
2022-03-01,"Rochester, NY",11.0,113.0,10.0,Mar,2022.0,43.1566,-77.6088
2022-04-01,"Rochester, NY",6.0,98.0,6.0,Apr,2022.0,43.1566,-77.6088
2022-05-01,"Rochester, NY",13.0,121.0,11.0,May,2022.0,43.1566,-77.6088
2022-06-01,"Rochester, NY",15.0,110.0,14.0,Jun,2022.0,43.1566,-77.6088
2022-07-01,"Rochester, NY",33.0,107.0,31.0,Jul,2022.0,43.1566,-77.6088
2022-08-01,"Rochester, NY",26.0,111.0,23.0,Aug,2022.0,43.1566,-77.6088
2022-09-01,"Rochester, NY",13.0,101.0,13.0,Sep,2022.0,43.1566,-77.6088
2022-10-01,"Rochester, NY",20.0,99.0,20.0,Oct,2022.0,43.1566,-77.6088
2022-11-01,"Rochester, NY",35.0,124.0,28.0,Nov,2022.0,43.1566,-77.6088
2022-12-01,"Rochester, NY",41.0,131.0,31.0,Dec,2022.0,43.1566,-77.6088
2023-01-01,"Rochester, NY",230.0,322.0,71.0,Jan,2023.0,43.1566,-77.6088
2023-02-01,"Rochester, NY",256.0,313.0,82.0,Feb,2023.0,43.1566,-77.6088
2023-03-01,"Rochester, NY",151.0,226.0,67.0,Mar,2023.0,43.1566,-77.6088
2023-04-01,"Rochester, NY",258.0,344.0,75.0,Apr,2023.0,43.1566,-77.6088
2023-05-01,"Rochester, NY",270.0,346.0,78.0,May,2023.0,43.1566,-77.6088
2023-06-01,"Rochester, NY",299.0,377.0,79.0,Jun,2023.0,43.1566,-77.6088
2023-07-01,"Rochester, NY",235.0,309.0,76.0,Jul,2023.0,43.1566,-77.6088
2023-08-01,"Rochester, NY",152.0,235.0,65.0,Aug,2023.0,43.1566,-77.6088
2019-12-01,"Durham, NC",5.0,79.0,6.0,Dec,2019.0,35.994,-78.8986
2020-01-01,"Durham, NC",9.0,87.0,10.0,Jan,2020.0,35.994,-78.8986
2020-02-01,"Durham, NC",3.0,57.0,5.0,Feb,2020.0,35.994,-78.8986
2020-03-01,"Durham, NC",9.0,69.0,13.0,Mar,2020.0,35.994,-78.8986
2020-04-01,"Durham, NC",4.0,69.0,6.0,Apr,2020.0,35.994,-78.8986
2020-05-01,"Durham, NC",10.0,66.0,15.0,May,2020.0,35.994,-78.8986
2020-06-01,"Durham, NC",9.0,76.0,12.0,Jun,2020.0,35.994,-78.8986
2020-07-01,"Durham, NC",6.0,100.0,6.0,Jul,2020.0,35.994,-78.8986
2020-08-01,"Durham, NC",7.0,76.0,9.0,Aug,2020.0,35.994,-78.8986
2020-09-01,"Durham, NC",5.0,73.0,7.0,Sep,2020.0,35.994,-78.8986
2020-10-01,"Durham, NC",8.0,63.0,13.0,Oct,2020.0,35.994,-78.8986
2020-11-01,"Durham, NC",9.0,75.0,12.0,Nov,2020.0,35.994,-78.8986
2020-12-01,"Durham, NC",9.0,67.0,13.0,Dec,2020.0,35.994,-78.8986
2021-01-01,"Durham, NC",11.0,64.0,17.0,Jan,2021.0,35.994,-78.8986
2021-02-01,"Durham, NC",2.0,56.0,4.0,Feb,2021.0,35.994,-78.8986
2021-03-01,"Durham, NC",2.0,40.0,5.0,Mar,2021.0,35.994,-78.8986
2021-04-01,"Durham, NC",1.0,40.0,3.0,Apr,2021.0,35.994,-78.8986
2021-05-01,"Durham, NC",2.0,47.0,4.0,May,2021.0,35.994,-78.8986
2021-06-01,"Durham, NC",2.0,60.0,3.0,Jun,2021.0,35.994,-78.8986
2021-07-01,"Durham, NC",1.0,59.0,2.0,Jul,2021.0,35.994,-78.8986
2021-08-01,"Durham, NC",7.0,60.0,12.0,Aug,2021.0,35.994,-78.8986
2021-09-01,"Durham, NC",6.0,48.0,13.0,Sep,2021.0,35.994,-78.8986
2021-10-01,"Durham, NC",3.0,67.0,4.0,Oct,2021.0,35.994,-78.8986
2021-11-01,"Durham, NC",3.0,73.0,4.0,Nov,2021.0,35.994,-78.8986
2021-12-01,"Durham, NC",2.0,64.0,3.0,Dec,2021.0,35.994,-78.8986
2022-01-01,"Durham, NC",5.0,54.0,9.0,Jan,2022.0,35.994,-78.8986
2022-02-01,"Durham, NC",5.0,67.0,7.0,Feb,2022.0,35.994,-78.8986
2022-03-01,"Durham, NC",6.0,59.0,10.0,Mar,2022.0,35.994,-78.8986
2022-04-01,"Durham, NC",5.0,49.0,10.0,Apr,2022.0,35.994,-78.8986
2022-05-01,"Durham, NC",7.0,50.0,14.0,May,2022.0,35.994,-78.8986
2022-06-01,"Durham, NC",8.0,63.0,13.0,Jun,2022.0,35.994,-78.8986
2022-07-01,"Durham, NC",8.0,66.0,12.0,Jul,2022.0,35.994,-78.8986
2022-08-01,"Durham, NC",7.0,90.0,8.0,Aug,2022.0,35.994,-78.8986
2022-09-01,"Durham, NC",9.0,79.0,11.0,Sep,2022.0,35.994,-78.8986
2022-10-01,"Durham, NC",6.0,73.0,8.0,Oct,2022.0,35.994,-78.8986
2022-11-01,"Durham, NC",15.0,71.0,21.0,Nov,2022.0,35.994,-78.8986
2022-12-01,"Durham, NC",14.0,86.0,16.0,Dec,2022.0,35.994,-78.8986
2023-01-01,"Durham, NC",27.0,87.0,31.0,Jan,2023.0,35.994,-78.8986
2023-02-01,"Durham, NC",31.0,84.0,37.0,Feb,2023.0,35.994,-78.8986
2023-03-01,"Durham, NC",68.0,121.0,56.0,Mar,2023.0,35.994,-78.8986
2023-04-01,"Durham, NC",76.0,142.0,54.0,Apr,2023.0,35.994,-78.8986
2023-05-01,"Durham, NC",130.0,202.0,64.0,May,2023.0,35.994,-78.8986
2023-06-01,"Durham, NC",138.0,219.0,63.0,Jun,2023.0,35.994,-78.8986
2023-07-01,"Durham, NC",132.0,227.0,58.0,Jul,2023.0,35.994,-78.8986
2023-08-01,"Durham, NC",113.0,199.0,57.0,Aug,2023.0,35.994,-78.8986
2019-12-01,"Pittsburgh, PA",9.0,34.0,26.0,Dec,2019.0,40.4406,-79.9959
2020-01-01,"Pittsburgh, PA",4.0,37.0,11.0,Jan,2020.0,40.4406,-79.9959
2020-02-01,"Pittsburgh, PA",3.0,32.0,9.0,Feb,2020.0,40.4406,-79.9959
2020-03-01,"Pittsburgh, PA",2.0,28.0,7.0,Mar,2020.0,40.4406,-79.9959
2020-04-01,"Pittsburgh, PA",5.0,27.0,19.0,Apr,2020.0,40.4406,-79.9959
2020-05-01,"Pittsburgh, PA",2.0,22.0,9.0,May,2020.0,40.4406,-79.9959
2020-06-01,"Pittsburgh, PA",9.0,47.0,19.0,Jun,2020.0,40.4406,-79.9959
2020-07-01,"Pittsburgh, PA",3.0,40.0,8.0,Jul,2020.0,40.4406,-79.9959
2020-08-01,"Pittsburgh, PA",5.0,35.0,14.0,Aug,2020.0,40.4406,-79.9959
2020-09-01,"Pittsburgh, PA",7.0,48.0,15.0,Sep,2020.0,40.4406,-79.9959
2020-10-01,"Pittsburgh, PA",1.0,38.0,3.0,Oct,2020.0,40.4406,-79.9959
2020-11-01,"Pittsburgh, PA",2.0,25.0,8.0,Nov,2020.0,40.4406,-79.9959
2020-12-01,"Pittsburgh, PA",6.0,37.0,16.0,Dec,2020.0,40.4406,-79.9959
2021-01-01,"Pittsburgh, PA",6.0,53.0,11.0,Jan,2021.0,40.4406,-79.9959
2021-02-01,"Pittsburgh, PA",2.0,24.0,8.0,Feb,2021.0,40.4406,-79.9959
2021-03-01,"Pittsburgh, PA",2.0,35.0,6.0,Mar,2021.0,40.4406,-79.9959
2021-04-01,"Pittsburgh, PA",3.0,33.0,9.0,Apr,2021.0,40.4406,-79.9959
2021-05-01,"Pittsburgh, PA",6.0,39.0,15.0,May,2021.0,40.4406,-79.9959
2021-06-01,"Pittsburgh, PA",6.0,37.0,16.0,Jun,2021.0,40.4406,-79.9959
2021-07-01,"Pittsburgh, PA",3.0,41.0,7.0,Jul,2021.0,40.4406,-79.9959
2021-08-01,"Pittsburgh, PA",3.0,42.0,7.0,Aug,2021.0,40.4406,-79.9959
2021-09-01,"Pittsburgh, PA",6.0,52.0,12.0,Sep,2021.0,40.4406,-79.9959
2021-10-01,"Pittsburgh, PA",4.0,43.0,9.0,Oct,2021.0,40.4406,-79.9959
2021-11-01,"Pittsburgh, PA",3.0,44.0,7.0,Nov,2021.0,40.4406,-79.9959
2021-12-01,"Pittsburgh, PA",4.0,47.0,9.0,Dec,2021.0,40.4406,-79.9959
2022-01-01,"Pittsburgh, PA",4.0,43.0,9.0,Jan,2022.0,40.4406,-79.9959
2022-02-01,"Pittsburgh, PA",5.0,42.0,12.0,Feb,2022.0,40.4406,-79.9959
2022-03-01,"Pittsburgh, PA",4.0,40.0,10.0,Mar,2022.0,40.4406,-79.9959
2022-04-01,"Pittsburgh, PA",3.0,29.0,10.0,Apr,2022.0,40.4406,-79.9959
2022-05-01,"Pittsburgh, PA",9.0,58.0,16.0,May,2022.0,40.4406,-79.9959
2022-06-01,"Pittsburgh, PA",7.0,40.0,18.0,Jun,2022.0,40.4406,-79.9959
2022-07-01,"Pittsburgh, PA",10.0,53.0,19.0,Jul,2022.0,40.4406,-79.9959
2022-08-01,"Pittsburgh, PA",5.0,50.0,10.0,Aug,2022.0,40.4406,-79.9959
2022-09-01,"Pittsburgh, PA",6.0,49.0,12.0,Sep,2022.0,40.4406,-79.9959
2022-10-01,"Pittsburgh, PA",7.0,42.0,17.0,Oct,2022.0,40.4406,-79.9959
2022-11-01,"Pittsburgh, PA",4.0,45.0,9.0,Nov,2022.0,40.4406,-79.9959
2022-12-01,"Pittsburgh, PA",2.0,41.0,5.0,Dec,2022.0,40.4406,-79.9959
2023-01-01,"Pittsburgh, PA",13.0,38.0,34.0,Jan,2023.0,40.4406,-79.9959
2023-02-01,"Pittsburgh, PA",7.0,29.0,24.0,Feb,2023.0,40.4406,-79.9959
2023-03-01,"Pittsburgh, PA",4.0,30.0,13.0,Mar,2023.0,40.4406,-79.9959
2023-04-01,"Pittsburgh, PA",7.0,31.0,23.0,Apr,2023.0,40.4406,-79.9959
2023-05-01,"Pittsburgh, PA",6.0,34.0,18.0,May,2023.0,40.4406,-79.9959
2023-06-01,"Pittsburgh, PA",9.0,48.0,19.0,Jun,2023.0,40.4406,-79.9959
2023-07-01,"Pittsburgh, PA",11.0,57.0,19.0,Jul,2023.0,40.4406,-79.9959
2023-08-01,"Pittsburgh, PA",12.0,59.0,20.0,Aug,2023.0,40.4406,-79.9959
